ID;Наименование;Описание;Фото;Производитель;Артикул;"Диаметр, мм";"Длина режущей части ножа, мм";"Общая длина, мм";"Диаметр хвостовика, мм";"Градус резки, °";"Количество зубьев, шт.";"Обрабатываемый материал";"Частота вращения, об/мин";Стоимость;Наличие
6767;"D=38.4x25.4x70 S=8 Набор фрез для сращивания ""Угол""ARDEN 336821/337821";;https://tooldirect.ru/upload/iblock/e69/e69738747700f926c54674d958c5d6f5.jpg;ARDEN;336821/337821;38.5;27.4;70;8;90;2;"МДФ,Фанера,Мягкая древесина,Твёрдая древесина,Пластик";18000;6790.00;"от 20";"Фрезы для сращивания V образные"
5091;"D=10x10x45 S=8 ARDEN арт.209830 Фреза для обработки фасадов (МДФ, пластик, ЛДСП, дерево) радиусного типа (псевдофилёнка ) R5=5 Z=2";;https://tooldirect.ru/upload/iblock/431/431b00071ccf10ad868050088ca6aa5d.png;ARDEN;209830;10;10;45;8;;;;;1540.00;"ожидается поступление";"Фрезы радиусные псевдофилёнка"
7041;"Фреза прямая пазовая монолитная Z=2 D=3x12x52 S=8 ARDEN 107483";;https://tooldirect.ru/upload/iblock/670/6706cbe41a44c39bf5821e36da3755c4.jpg;ARDEN;107483;3;12;52;8;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;1400.00;"до 2";"Фрезы прямые пазовые";"Фрезы прямые монолитные Z2 стальной хвостовик"
7035;"Фреза прямая пазовая монолитная Z=2 D=3x12x63 S=12 ARDEN 107487";;https://tooldirect.ru/upload/iblock/cf2/cf233242b69884b825e1bb6349d71808.jpg;ARDEN;107487;3;12;63;12;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;1400.00;"от 5 до 10";"Фрезы прямые пазовые";"Фрезы прямые монолитные Z2 стальной хвостовик"
7050;"Фреза прямая пазовая монолитная Z=2 D=3x15x55 S=8 ARDEN 107493";;https://tooldirect.ru/upload/iblock/540/540e2142335d181c69caa1c913386220.jpg;ARDEN;107493;3;15;55;8;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;1460.00;"от 5 до 10";"Фрезы прямые пазовые";"Фрезы прямые монолитные Z2 стальной хвостовик"
7028;"Фреза прямая пазовая монолитная Z=2 D=3x15x66 S=12 ARDEN 107497";;https://tooldirect.ru/upload/iblock/72d/72df6ab1937a054b43c3ab57ff1cc9f4.jpg;ARDEN;107497;3;15;66;12;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;1460.00;"от 5 до 10";"Фрезы прямые пазовые";"Фрезы прямые монолитные Z2 стальной хвостовик"
7049;"Фреза прямая пазовая монолитная Z=2 D=3x20x70 S=8 ARDEN 107503";;https://tooldirect.ru/upload/iblock/d81/d81f5ac666032a3ba16c5eeffddb29d4.jpg;ARDEN;107503;3;20;70;8;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;1780.00;"до 2";"Фрезы прямые пазовые";"Фрезы прямые монолитные Z2 стальной хвостовик"
7036;"Фреза прямая пазовая монолитная Z=2 D=3x20x71 S=12 ARDEN 107507";;https://tooldirect.ru/upload/iblock/1e1/1e15d18d38f37b7120cdeef3bb1917b7.jpg;ARDEN;107507;3;20;71;12;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;1780.00;"от 5 до 10";"Фрезы прямые пазовые";"Фрезы прямые монолитные Z2 стальной хвостовик"
7023;"Фреза прямая пазовая монолитная Z=2 D=3x8x48 S=8 ARDEN 107473";;https://tooldirect.ru/upload/iblock/ffc/ffc6225d48ee381aeb0d4a69136ad872.jpg;ARDEN;107473;3;8;48;8;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;1260.00;"от 20";"Фрезы прямые пазовые";"Фрезы прямые монолитные Z2 стальной хвостовик"
7034;"Фреза прямая пазовая монолитная Z=2 D=3x8x59 S=12 ARDEN 107477";;https://tooldirect.ru/upload/iblock/d44/d44b0de85c67c4313cc63cf5c02cdec1.jpg;ARDEN;107477;3;8;59;12;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;1260.00;"от 5 до 10";"Фрезы прямые пазовые";"Фрезы прямые монолитные Z2 стальной хвостовик"
7040;"Фреза прямая пазовая монолитная Z=2 D=4x10x56 S=8 ARDEN 107593";;https://tooldirect.ru/upload/iblock/9c7/9c70a643930c2cc4fffb4c3c18ea952b.jpg;ARDEN;107593;4;10;56;8;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;1550.00;"от 3 до 5";"Фрезы прямые пазовые";"Фрезы прямые монолитные Z2 стальной хвостовик"
7037;"Фреза прямая пазовая монолитная Z=2 D=4x10x61 S=12 ARDEN 107597";;https://tooldirect.ru/upload/iblock/c8f/c8f9961d576de124c4496f7079760f8a.jpg;ARDEN;107597;4;10;61;12;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;1440.00;"от 5 до 10";"Фрезы прямые пазовые";"Фрезы прямые монолитные Z2 стальной хвостовик"
7048;"Фреза прямая пазовая монолитная Z=2 D=4x12x63 S=12 ARDEN 107347";;https://tooldirect.ru/upload/iblock/67f/67f2550d6543e660baee6a47f132b219.jpg;ARDEN;107347;4;12;63;12;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;1550.00;"от 5 до 10";"Фрезы прямые пазовые";"Фрезы прямые монолитные Z2 стальной хвостовик"
7043;"Фреза прямая пазовая монолитная Z=2 D=4x20x66 S=8 ARDEN 107403";;https://tooldirect.ru/upload/iblock/06e/06e840e79fd29cdf815fca11e36d6f0c.jpg;ARDEN;107403;4;20;66;8;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;1610.00;"от 5 до 10";"Фрезы прямые пазовые";"Фрезы прямые монолитные Z2 стальной хвостовик"
7047;"Фреза прямая пазовая монолитная Z=2 D=4x20x71 S=12 ARDEN 107407";;https://tooldirect.ru/upload/iblock/d58/d581f57dcc45da6130388dbcb9d93683.jpg;ARDEN;107407;4;20;71;12;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;1610.00;"от 5 до 10";"Фрезы прямые пазовые";"Фрезы прямые монолитные Z2 стальной хвостовик"
7024;"Фреза прямая пазовая монолитная Z=2 D=4x26x72 S=8 ARDEN 107623";;https://tooldirect.ru/upload/iblock/ed4/ed4e3659675a9636c0e60c5bf58fb02b.jpg;ARDEN;107623;4;26;72;8;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;1900.00;"от 3 до 5";"Фрезы прямые пазовые";"Фрезы прямые монолитные Z2 стальной хвостовик"
7038;"Фреза прямая пазовая монолитная Z=2 D=4x26x77 S=12 ARDEN 107627";;https://tooldirect.ru/upload/iblock/1c8/1c84070a4c9121fa9e11f7a2a702d85f.png;ARDEN;107627;4;26;77;12;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;1900.00;"от 5 до 10";"Фрезы прямые пазовые";"Фрезы прямые монолитные Z2 стальной хвостовик"
7025;"Фреза прямая пазовая монолитная Z=2 D=5x12x63 S=12 ARDEN 107697";;https://tooldirect.ru/upload/iblock/9bc/9bc86472ba59bc7ab35d426ad1862614.jpg;ARDEN;107697;5;12;63;12;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;1670.00;"от 5 до 10";"Фрезы прямые пазовые";"Фрезы прямые монолитные Z2 стальной хвостовик"
7030;"Фреза прямая пазовая монолитная Z=2 D=5x20x66 S=8 ARDEN 107413";;https://tooldirect.ru/upload/iblock/1c3/1c3b001ac03012ce959c898f95f07f46.jpg;ARDEN;107413;5;20;66;8;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;2070.00;"ожидается поступление";"Фрезы прямые пазовые";"Фрезы прямые монолитные Z2 стальной хвостовик"
7045;"Фреза прямая пазовая монолитная Z=2 D=5x20x71 S=12 ARDEN 107417";;https://tooldirect.ru/upload/iblock/5a4/5a448df33e97ef65f4e2e9bcc4fd6a4b.png;ARDEN;107417;5;20;71;12;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;2070.00;"от 5 до 10";"Фрезы прямые пазовые";"Фрезы прямые монолитные Z2 стальной хвостовик"
7027;"Фреза прямая пазовая монолитная Z=2 D=5x30x76 S=8 ARDEN 107753";;https://tooldirect.ru/upload/iblock/ad1/ad1c2df683bec072e47f7ed9c8f45af0.jpg;ARDEN;107753;5;30;76;8;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;2240.00;"от 5 до 10";"Фрезы прямые пазовые";"Фрезы прямые монолитные Z2 стальной хвостовик"
7032;"Фреза прямая пазовая монолитная Z=2 D=5x30x81 S=12 ARDEN 107757";;https://tooldirect.ru/upload/iblock/2b3/2b3444eead9626c145863b702f917682.png;ARDEN;107757;5;30;81;12;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;2240.00;"от 5 до 10";"Фрезы прямые пазовые";"Фрезы прямые монолитные Z2 стальной хвостовик"
7044;"Фреза прямая пазовая монолитная Z=2 D=6x10x56 S=8 ARDEN 107793";;https://tooldirect.ru/upload/iblock/973/97371d4220c94711bc15003b6ea3241a.png;ARDEN;107793;6;10;56;8;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;1830.00;"от 5 до 10";"Фрезы прямые пазовые";"Фрезы прямые монолитные Z2 стальной хвостовик"
7031;"Фреза прямая пазовая монолитная Z=2 D=6x10x60 S=12 ARDEN 107797";;https://tooldirect.ru/upload/iblock/71e/71e62e9bc4669b68cfeda650a0232368.jpg;ARDEN;107797;6;10;60;12;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;1830.00;"от 5 до 10";"Фрезы прямые пазовые";"Фрезы прямые монолитные Z2 стальной хвостовик"
7026;"Фреза прямая пазовая монолитная Z=2 D=6x20x71 S=12 ARDEN 107427";;https://tooldirect.ru/upload/iblock/1f8/1f8abf0283f649dabd63f56ca01baf95.png;ARDEN;107427;6;20;71;12;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;2070.00;"от 5 до 10";"Фрезы прямые пазовые";"Фрезы прямые монолитные Z2 стальной хвостовик"
7039;"Фреза прямая пазовая монолитная Z=2 D=6x30x76 S=8 ARDEN 107843";;https://tooldirect.ru/upload/iblock/25a/25a9ab1e8a520f0aaa48c1044c113eb2.png;ARDEN;107843;6;30;76;8;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;3030.00;"от 5 до 10";"Фрезы прямые пазовые";"Фрезы прямые монолитные Z2 стальной хвостовик"
6587;"Фреза прямая пазовая с врезным зубом Z2+1 D=10x20x53 S=8 арт. 105813 ARDEN";;https://tooldirect.ru/upload/iblock/aeb/aebfcb1a16af1592364631ecab2f45c6.jpg;ARDEN;105813;10;20;53;8;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;1550.00;"ожидается поступление";"Фрезы прямые пазовые";"Фрезы прямые пазовые с врезным зубом"
7072;"Фреза прямая пазовая с врезным зубом Z2+1 D=10x20x66 S=12 ARDEN 105213";;https://tooldirect.ru/upload/iblock/688/688e25fbe0597994946c8fa4458567c0.png;ARDEN;105213;10;20;66;12;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;1550.00;"от 5 до 10";"Фрезы прямые пазовые";"Фрезы прямые пазовые с врезным зубом"
7071;"Фреза прямая пазовая с врезным зубом Z2+1 D=10x30x76 S=12 ARDEN 105215";;https://tooldirect.ru/upload/iblock/1cf/1cffd32655a8d09b61c9e4157866b4c0.png;ARDEN;105215;10;30;76;12;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;1590.00;"от 5 до 10";"Фрезы прямые пазовые";"Фрезы прямые пазовые с врезным зубом"
7090;"Фреза прямая пазовая с врезным зубом Z2+1 D=10x35x96 S=12 ARDEN 105219";;https://tooldirect.ru/upload/iblock/758/758252e961c331eb6f7d14f93a92c2cd.png;ARDEN;105219;10;35;96;12;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;1710.00;"от 5 до 10";"Фрезы прямые пазовые";"Фрезы прямые пазовые с врезным зубом"
6588;"Фреза прямая пазовая с врезным зубом Z2+1 D=12x20x53 S=8 арт. 105831 ARDEN";;https://tooldirect.ru/upload/iblock/363/363dda08a25791b40574ace33864cbc6.jpg;ARDEN;105831;12;20;53;8;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;1610.00;"ожидается поступление";"Фрезы прямые пазовые";"Фрезы прямые пазовые с врезным зубом"
7076;"Фреза прямая пазовая с врезным зубом Z2+1 D=12x20x65 S=12 ARDEN 105231";;https://tooldirect.ru/upload/iblock/334/3340b6f2bdb9124c911e03e7d40382af.png;ARDEN;105231;12;20;65;12;;2;"МДФ,Фанера,Мягкая древесина,Ламинат,Твёрдая древесина,Пластик,Гипсокартон";28000;1610.00;"от 5 до 10";"Фрезы прямые пазовые";"Фрезы прямые пазовые с врезным зубом"
